hour,action,delta,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,q1_eval,q2_eval,cumulative_revenue,cumulative_degradation,cumulative_profit,time_to_peak_hour_raw,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,time_to_peak_hour,season_name,eval_date
0,0.47164180874824524,-0.47164180874824524,0.6960682376367705,0.5,0.1960682376367705,0.0,-0.7074627131223679,0.0,0.0,-0.7074627131223679,1.4000000000000001,84.48000000000002,0.1218438238360433,0.0,-59.76645000457765,0.17058135337046063,1.5475746849551795,-0.30571721668081187,0.006752863526344299,-0.044670142233371735,-59.59586865120719,1.5475746849551795,-61.14344333616237,7.0,0.0,1.9999999701976776,0.0,84.47999831780791,0.12184352189449091,0.0,0.5,0.0,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,6.999999895691872,winter,2025-01-08
1,0.47127899527549744,-0.47127899527549744,0.8919856485298702,0.6960682376367705,0.39198564852987017,0.0,-0.7069184929132462,0.0,0.0,-0.7069184929132462,1.5,75.07,0.24851314564578963,0.0,-53.06837126299738,0.37276971846868445,6.185536812990903,-0.294405691787598,0.008136112242937088,-0.03980332985520363,-112.29147019573588,7.733111497946083,-120.02458169368197,6.0,0.9999997615814209,1.9999999701976776,0.0,75.06999712184071,0.24851351158812082,0.0,0.6960682376367705,0.19606822729110718,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,5.999999955296516,winter,2025-01-08
2,0.470798522233963,-0.470798522233963,0.8997595694558961,0.8919856485298702,0.3997595694558961,0.0,-0.02805023014545449,0.0,0.0,-0.02805023014545449,1.5,72.94,0.25333864361949454,0.0,-2.0459837868094506,0.3800079654292418,0.24543951377272674,-0.009557076675764678,0.008843597024679184,-0.03695699945092201,-113.95744601711608,7.978551011718809,-121.93599702883489,5.0,2.0000002086162567,1.9999999701976776,0.0,72.93999967619777,0.2533389675491468,0.0,0.8919856485298702,0.391985647380352,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,4.999999701976776,winter,2025-01-08
3,0.4707256555557251,-0.4707256555557251,0.8999927870836769,0.8997595694558961,0.3999927870836769,0.0,-0.0008415069043637979,0.0,0.0,-0.0008415069043637979,1.5,69.99000000000001,0.24127489868523225,0.0,-0.058897068236422226,0.3619123480278484,0.00736318541318323,0.0014782604718912148,0.010566402226686478,-0.03499065712094307,-113.65443073732465,7.985914197131993,-121.64034493445664,4.0,2.9999999701976776,1.9999999701976776,0.0,69.9899972435832,0.24127482172752535,0.0,0.8997595694558961,0.39975956827402115,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,3.999999761581421,winter,2025-01-08
4,0.4702034890651703,-0.4702034890651703,0.8999997836125103,0.8999927870836769,0.3999997836125103,0.0,-2.524520713087508e-05,0.0,0.0,-2.524520713087508e-05,1.5,83.14,0.24127489868523225,0.0,-0.002098886520860954,0.3619123480278484,0.0002208955623951569,0.0017979628297229615,0.0096933264285326,-0.0351848304271698,-113.29461727581766,7.986135092694388,-121.28075236851204,3.0,3.9999997317790985,1.9999999701976776,0.0,83.14000310495496,0.24127482172752535,0.0,0.8999927870836769,0.39999278634786606,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,2.9999998211860657,winter,2025-01-08
5,0.46985089778900146,-0.46985089778900146,0.8999999935083753,0.8999997836125103,0.39999999350837534,0.0,-7.573562139651102e-07,0.0,0.0,-7.573562139651102e-07,1.5,110.43,0.27505338450116473,0.0,-8.363484670816713e-05,0.4125800767517471,6.626866872194713e-06,0.002062449075190834,0.010919958353042603,-0.035922709852457047,-112.88212083391261,7.98614171956126,-120.86826255347387,2.0,5.000000178813934,1.9999999701976776,0.0,110.42999707952143,0.27505301345470723,0.0,0.8999997836125103,0.39999978244304657,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,1.9999998807907104,winter,2025-01-08
6,0.46901610493659973,0.46901610493659973,0.6927763830798335,0.8999999935083753,0.39999999350837534,0.0,0.7035241574048996,0.0,0.0,0.7035241574048996,0.7964758425951004,132.36,0.39689720833720804,0.0,93.11845747411252,0.3161190384340209,6.155836377292871,0.43639370067626837,0.013974636793136597,-0.038048990070819855,-19.447544321366074,14.141978096854132,-33.589522418220206,0.0,5.999999940395355,1.9999999701976776,0.0,132.3600006171316,0.3968975471873112,0.0,0.8999999935083753,0.3999999910593033,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,0.0,winter,2025-01-08
7,0.46871933341026306,0.46871933341026306,0.48568389409149926,0.6927763830798335,0.4143160994168761,0.0,0.7030790001153946,0.0,0.0,0.7030790001153946,0.7969209998846054,158.96,1.278756963031735,0.0,111.76143785834313,1.0190682775886517,7.6899265637621275,0.5254528978608483,0.014134872704744339,-0.03951670974493027,93.3329618145657,21.83190466061626,71.50105715394945,0.0,7.000000044703484,1.9999999701976776,0.0,158.95999994192275,1.2787569598911295,0.0,0.6927763830798335,0.3999999910593033,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,0.0,winter,2025-01-08
8,0.46900781989097595,0.46900781989097595,0.27846394421330667,0.48568389409149926,0.6215360492950687,0.0,0.7035117298364639,1.1625090660291302,1.1625090660291302,0.7035117298364639,0.7964882701635361,152.95,3.847128259536039,177.80576164915544,107.60211907848715,3.064192532535115,11.541989317629485,1.384650419712741,0.01275167241692543,-0.0409105084836483,381.8050350747434,33.373893978245746,348.43114109649764,0.0,8.000000149011612,1.9999999701976776,0.0,152.94999935634436,3.847127902626169,1.162509173154831,0.48568389409149926,0.4143161028623581,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,0.0,winter,2025-01-08
9,0.4707413911819458,-0.4707413911819458,0.47415786540465843,0.27846394421330667,0.6215360492950687,0.0,-0.7061120867729187,3.933706598794178,3.2275945120212595,-0.0,0.6246238047465733,124.37,4.971469287409224,401.41592946008404,-0.0,3.1052980614822854,11.584651423618196,1.9646828804897407,0.007511043921113014,-0.04056140035390854,786.3262625963098,44.958545401863944,741.3677171944458,8.0,9.000000081956387,1.9999999701976776,0.0,124.3699987833202,4.971469259926353,3.933706507086754,0.27846394421330667,0.6215360462665558,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,7.999999992549419,winter,2025-01-08
10,0.4717923104763031,-0.4717923104763031,0.6702886687598073,0.47415786540465843,0.6215360492950687,0.0,-0.7076884657144547,6.980920181681313,6.273231715966858,-0.0,1.3095525289163046,107.35999999999999,4.570952955591737,673.4941570262018,-0.0,5.985903002552616,11.61051389062777,3.3393477306906334,0.0017985962331295013,-0.042270809412002563,1465.8063226250642,56.569059292491715,1409.2372633325726,7.0,10.000000014901161,1.9999999701976776,0.0,107.3600028012693,4.570953379646857,6.9809201918542385,0.47415786540465843,0.6215360462665558,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,6.999999895691872,winter,2025-01-08
11,0.47179046273231506,-0.47179046273231506,0.866418703981384,0.6702886687598073,0.6215360492950687,0.0,-0.7076856940984726,9.514442452185559,8.806756758087086,-0.0,1.5,101.94,4.388790407084387,897.7607839193976,-0.0,6.583185610626581,11.610468418803064,4.4636675055561055,0.000987490639090538,-0.04184101149439812,2370.150292155088,68.17952771129478,2301.9707644437935,6.0,10.999999990686774,1.9999999701976776,0.0,101.93999727040529,4.388790140482373,9.514442458748817,0.6702886687598073,0.6215360462665558,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,5.999999955296516,winter,2025-01-08
12,0.4716070294380188,-0.4716070294380188,0.8989925611194416,0.866418703981384,0.6215360492950687,0.032573857138057605,-0.11753453606515613,8.967183046989602,8.849648510924446,-0.0,1.5,103.98999999999998,4.417743394926615,920.274948651033,-0.0,6.6266150923899225,0.0514213595285058,4.6342507119194725,0.0050035081803798676,-0.03932918608188629,3297.051855898511,68.23094907082329,3228.8209068276874,5.0,12.000000009313226,1.9999999701976776,0.0,103.99000015228987,4.417743888086641,8.967183083295822,0.866418703981384,0.0,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,4.999999701976776,winter,2025-01-08
13,0.47129684686660767,-0.47129684686660767,0.8999697768335833,0.8989925611194416,0.6215360492950687,0.03355107285219927,-0.003526036081954509,8.322227738548786,8.318701702466832,-0.0,1.5,115.54999999999998,3.471945792080501,961.2259817200423,-0.0,5.207918688120752,0.0015426407858550974,4.832161788836887,0.005969515070319176,-0.04102696105837822,4263.485756306674,68.23249171160914,4195.253264595065,4.0,12.999999985098839,1.9999999701976776,0.0,115.55000063002109,3.471945413182531,8.322227764874697,0.8989925611194416,0.032573848962783813,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,3.999999761581421,winter,2025-01-08
14,0.4711008369922638,-0.4711008369922638,0.8999990933050075,0.8999697768335833,0.6215360492950687,0.033580389323623505,-0.00010578108245867801,7.475523975270564,7.475418194188105,-0.0,1.5,125.28999999999999,2.105123491028657,936.5951455498276,-0.0,3.157685236542986,4.627922357567162e-05,4.698763922535735,0.007645893841981888,-0.040812935680150986,5203.238587093045,68.23253799083272,5135.006049102212,3.0,13.999999918043613,1.9999999701976776,0.0,125.29000017017125,2.1051231231240926,7.475523974862881,0.8999697768335833,0.03355106711387634,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,2.9999998211860657,winter,2025-01-08
15,0.47102591395378113,-0.47102591395378113,0.8999999727991502,0.8999990933050075,0.6215360492950687,0.03358126881776624,-3.173432473857485e-06,4.221914851980251,4.221911678547777,-0.0,1.5,143.99,1.9241673170147326,607.9130625940944,-0.0,2.886250975522099,1.3883767073126494e-06,3.053996560906199,0.008653838187456131,-0.039917826652526855,5814.037900662661,68.23253937920943,5745.805361283451,2.0,14.999999850988388,1.9999999701976776,0.0,143.99000113092364,1.9241670068284484,4.221914783120155,0.8999990933050075,0.033580392599105835,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,1.9999998807907104,winter,2025-01-08
16,0.4703611135482788,0.4703611135482788,0.6921821023065381,0.8999999727991502,0.6215360492950687,0.20781787049261213,0.7055416703224182,1.0760869963586859,1.0760869963586859,0.7055416703224182,0.7944583296775818,153.55,2.0496302643310544,165.23315829087622,108.33592347800733,1.62834583625707,1.5433724038302896,1.368270276006552,0.010761408135294914,-0.04086922109127045,6089.235328267801,69.77591178303972,6019.459416484761,0.0,15.999999955296516,1.9999999701976776,0.0,153.55000012189151,2.0496298736532372,1.0760870575904846,0.8999999727991502,0.03358125686645508,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,0.0,winter,2025-01-08
17,0.4701671302318573,0.4701671302318573,0.4844499387283979,0.6921821023065381,0.6215360492950687,0.4155500340707523,0.705250695347786,0.0,0.0,0.705250695347786,0.794749304652214,155.92,1.5924143313225372,0.0,109.96268841862678,1.2655701825368069,7.713679480366408,0.5175728956039859,0.011396344751119614,-0.041571199893951416,6200.463586868966,77.48959126340613,6122.973995605559,0.0,17.000000059604645,1.9999999701976776,0.0,155.92000042989852,1.5924146328721576,0.0,0.6921821023065381,0.20781788229942322,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,0.0,winter,2025-01-08
18,0.47044476866722107,0.47044476866722107,0.2765951072112163,0.4844499387283979,0.6215360492950687,0.623404865587934,0.7056671530008316,0.0,0.0,0.7056671530008316,0.7943328469991684,152.71,2.042392017370497,0.0,107.762430934757,1.622339065846282,11.577351728919892,0.48903709135841694,0.010868409648537636,-0.04186191409826279,6309.848356869568,89.06694299232602,6220.781413877242,0.0,17.999999821186066,1.9999999701976776,0.0,152.70999968916178,2.0423921956307547,0.0,0.4844499387283979,0.41555003076791763,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,0.0,winter,2025-01-08
19,0.4728699028491974,-0.4728699028491974,0.47317388110995406,0.2765951072112163,0.6215360492950687,0.623404865587934,-0.7093048542737961,0.0,0.0,-0.7093048542737961,0.618082875239257,150.82,1.5779378374014241,0.0,-106.97735812157391,0.9752963554898874,11.637032765429465,-0.5881954726575674,0.004035113379359245,-0.03991984948515892,6203.846295103484,100.70397575775549,6103.1423193457285,21.0,19.0000002682209,1.9999999701976776,0.0,150.81999871551992,1.5779382649890796,0.0,0.2765951072112163,0.6234048679471016,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,21.0,winter,2025-01-08
20,0.4737008810043335,-0.4737008810043335,0.6700981044988984,0.47317388110995406,0.6215360492950687,0.623404865587934,-0.7105513215065002,0.0,0.0,-0.7105513215065002,1.3061085838848392,139.61,0.47893067389018773,0.0,-99.20006999552251,0.6255354642537249,11.657482618466018,-0.551160085748674,0.0022706594318151474,-0.04195384308695793,6105.2717605722155,112.3614583762215,5992.910302195994,21.0,20.000000029802322,1.9999999701976776,0.0,139.60999841809274,0.47893029852475294,0.0,0.47317388110995406,0.6234048679471016,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,21.0,winter,2025-01-08
21,0.4739872217178345,-0.4739872217178345,0.8671413638130268,0.6700981044988984,0.6215360492950687,0.623404865587934,-0.7109808325767517,0.0,0.0,-0.7109808325767517,1.5,126.33000000000001,0.37638884194896405,0.0,-89.81820857942105,0.5645832629234461,11.664529284462331,-0.5045907730047997,0.0027376748621463776,-0.04245996102690697,6016.018135255718,124.02598766068384,5891.992147595034,21.0,20.999999791383743,1.9999999701976776,0.0,126.32999979302289,0.37638860047436595,0.0,0.6700981044988984,0.6234048679471016,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,21.0,winter,2025-01-08
22,0.4742884039878845,-0.4742884039878845,0.8990142409143909,0.8671413638130268,0.6215360492950687,0.623404865587934,-0.11500522665440643,0.0,0.0,-0.11500522665440643,1.5,116.39000000000001,0.1532095606651233,0.0,-13.385458330306367,0.22981434099768497,1.8868044997988551,-0.07521224244553769,0.004332974553108215,-0.04157242923974991,6002.86249126641,125.9127921604827,5876.949699105928,21.0,22.00000023841858,1.9999999701976776,0.0,116.39000106275083,0.15320949156021632,0.0,0.8671413638130268,0.6234048679471016,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,21.0,winter,2025-01-08
23,0.4746028482913971,-0.4746028482913971,0.8999704272274317,0.8990142409143909,0.6215360492950687,0.623404865587934,-0.003450156799632065,0.0,0.0,-0.003450156799632065,1.5,106.01000000000002,0.3160701172776546,0.0,-0.36575112232899526,0.47410517591648194,0.05660413499396355,0.0002587495929676156,0.005929853767156601,-0.041478339582681656,6002.970845319997,125.96939629547666,5877.00144902452,21.0,23.0,1.9999999701976776,0.0,106.01000027999282,0.3160698950424846,0.0,0.8990142409143909,0.6234048679471016,158.96000035703182,155.9200036406517,7.0000001192092896,16.999999940395355,69.98999930888414,3.0000000596046448,0.12184381789137742,4.97146951909499,21.0,winter,2025-01-08
