episode,return,episode_profit,episode_revenue,episode_degradation,rev_pv,rev_energy,rev_reserve,deg_cost
23,130.86108408622422,9091.972326197749,9144.679196619605,52.706870421856486,9078.06741412197,-1193.112104827552,1259.7238873251838,52.706870421856486
24,124.87689197171355,12637.684705221058,12659.331758546929,21.6470533258706,12689.509870601174,-1701.4959911104054,1671.3178790561622,21.6470533258706
25,102.5250304900457,5974.548066083636,6031.727977253876,57.17991117024056,5203.35478609863,-853.6154471195355,1681.9886382747832,57.17991117024056
26,203.62034404502924,12125.225278880593,12199.741978494689,74.51669961409645,9829.93049476826,810.7975273759922,1559.0139563504365,74.51669961409645
27,109.44313656428488,11094.312840124727,11115.961882846916,21.6490427221895,9943.744826399874,-1340.7424080231565,2512.9594644701983,21.6490427221895
28,233.47990381095514,13718.380398814774,13842.71435958622,124.33396077144546,9456.036352732248,-10.903326859650122,4397.581333713623,124.33396077144546
29,66.79618272145562,6869.609832050032,6891.254748493175,21.644916443142005,4702.522060361843,-1349.185126868774,3537.917815000107,21.644916443142005
30,236.5936692768733,10244.169640808574,10373.56596812582,129.39632731724737,10099.222469875234,-1009.5912687308326,1283.934766981419,129.39632731724737
31,107.66060762053516,10996.06076067315,11017.710244462127,21.649483788976873,11282.760971344542,-1922.150005160812,1657.0992782783972,21.649483788976873
32,125.58686807271278,12788.686750298462,12810.336203998742,21.649453700280223,8941.891216865017,-1104.8478310167854,4973.292818150509,21.649453700280223
33,128.78279103017547,6849.656244497787,6979.953006839601,130.29676234181323,4722.487052073586,-301.91613264739004,2559.3820874134035,130.29676234181323
34,145.5673790680923,5889.3172759005865,6568.926437761922,679.609161861335,5088.486724809939,-133.3095235932284,1613.749236545215,679.609161861335
35,110.54257173159503,4812.129444332486,4947.312593620723,135.18314928823747,248.10395713994234,397.93122744834074,4301.27740903244,135.18314928823747
36,193.05200909675514,10652.529301571387,10716.447336047893,63.91803447650601,7768.875990816784,1182.5326860735154,1765.0386591575896,63.91803447650601
37,181.53828336093255,9281.550101149445,9494.692923854589,213.14282270514445,9055.758845671196,-796.863692916804,1235.797771100199,213.14282270514445
38,-7.836528986970339,-553.65546870138,-532.0073751470309,21.64809355434912,-2645.592632590728,-512.7288353404498,2626.3140927841478,21.64809355434912
39,160.8299937327637,9820.553967016285,9847.772881600056,27.21891458377065,9693.421758585857,-1480.2823708145543,1634.6334938287562,27.21891458377065
40,121.01726010519812,6117.027974085822,6207.881336322471,90.85336223664841,256.7086604666555,1893.0014801662153,4058.1711956895997,90.85336223664841
41,227.78142700616522,13130.799377839303,13154.294550302797,23.49517246349342,9377.628359861854,-941.1602988299575,4717.826489270901,23.49517246349342
42,43.962544495369805,-632.9216632325453,-604.2524537814767,28.669209451068614,-3147.534749748434,165.2909636860727,2377.991332280885,28.669209451068614
43,65.54043745230938,6702.79537377216,6723.769193343442,20.973819571281496,4898.521322611943,-835.7368879088745,2660.9847586403735,20.973819571281496
44,158.36380165011792,9594.569421025077,9731.92116267986,137.35174165478313,8752.022600753276,-695.7980784838221,1675.6966404104091,137.35174165478313
45,83.77830789573322,103.38698475662,324.0067171168426,220.6197323602226,-2823.7551051341306,780.2215747266401,2367.5402475243327,220.6197323602226
46,186.7772280765029,10848.149030140727,10970.659732420649,122.51070227992139,7361.301046559275,1111.465655759848,2497.893030101524,122.51070227992139
47,103.05580507819765,10435.576791947402,10457.224265315454,21.64747336805104,10899.271048372342,-1833.184294686816,1391.137511629925,21.64747336805104
48,116.07409130570666,11797.228296237461,11818.779906521037,21.55161028357588,11944.322626516263,-1406.2207811744815,1280.6780611792572,21.55161028357588
49,216.393849163012,13013.85044078131,13133.204558799038,119.35411801772793,11324.779961550616,14.95731773981745,1793.4672795086033,119.35411801772793
50,189.3132844828937,12588.332876611421,12745.961889291168,157.62901267974644,11916.119341285454,-1395.8647997808541,2225.7073477865683,157.62901267974644
51,87.00483385712802,8850.461149264132,8872.098598608924,21.63744934479162,7775.34955658824,-677.6795359312398,1774.428577951921,21.63744934479162
52,-8.947710791897682,-624.7712828217789,-603.1219084988979,21.649374322880966,-2656.333841099951,-576.9248042322911,2630.1367368333445,21.649374322880966
53,24.585357749566846,-272.9818139532323,-26.806358514534388,246.17545543869792,-2608.979053394852,40.73573786653395,2541.4369570137837,246.17545543869792
54,212.41678724183848,7236.329950444284,7313.296343185907,76.96639274162327,5449.275095629074,-544.8211143868571,2408.842361943691,76.96639274162327
55,186.98347246241056,10844.496276734566,10870.480335338438,25.98405860387213,11121.07383066946,-1911.7242623460359,1661.130767015014,25.98405860387213
56,189.09922492621692,12548.790647041127,12576.633875068777,27.84322802765104,11838.457079007369,-1543.3044659430477,2281.4812620044577,27.84322802765104
57,287.0575167162891,13465.639847012271,13628.61133086759,162.9714838553186,7913.578624675778,542.8342271206755,5172.198479071139,162.9714838553186
58,241.54266702099662,10253.504365818524,10447.36453076086,193.8601649423357,7460.058218649429,1278.2939968480696,1709.0123152633612,193.8601649423357
59,237.82210713808945,14129.443914237512,14253.27544000399,123.83152576647859,9590.970399576532,348.5996532926057,4313.705387134852,123.83152576647859
60,25.204715264026166,-617.0760812164905,-592.1546503620374,24.92143085445313,-3228.4262174349747,88.690895006484,2547.5806720664536,24.92143085445313
61,91.06150072135881,-1939.0501130636403,-1914.8572413234945,24.19287174014575,-2023.3348424778148,-1444.950740476154,1553.4283416304743,24.19287174014575
62,202.27632490075013,12690.479183531568,12721.439607316932,30.960423785364416,12234.836740479828,-1251.3736715549655,1737.9765383920655,30.960423785364416
63,259.3436293216309,11853.165585429935,11963.093127441009,109.92754201107354,12429.62112859883,-569.6578423210817,103.12984116325829,109.92754201107354
64,122.82228557937457,12472.225934695362,12493.873999435466,21.64806474010314,11933.038852219059,-1730.4830686370424,2291.3182158534505,21.64806474010314
65,158.94759822853598,8091.946247443116,8159.684642902071,67.7383954589553,5233.569054269186,484.7081060155826,2441.4074826173046,67.7383954589553
66,77.86386933276424,-513.5614403430036,646.6398432883877,1160.2012836313913,-2980.763498425212,1382.9072493263907,2244.496092387208,1160.2012836313913
67,52.66407224822162,5456.387233401391,5478.025897838604,21.63866443721198,5325.7727651374025,-1535.4600558031796,1687.7131885043816,21.63866443721198
68,52.168626549018875,5486.858595529983,5508.505882983334,21.647287453350927,4817.5690522026,-1097.8077437443444,1788.7445745250802,21.647287453350927
69,132.73980391106892,8222.378718006103,8352.503024647734,130.12430664163256,6515.964538867163,139.90941500270554,1696.6290707778653,130.12430664163256
70,207.95277996667215,9908.661831321942,10104.249229920013,195.5873985980705,8388.632176960597,-0.42897126441766886,1716.0460242238337,195.5873985980705
71,161.36234687349267,5469.334717167203,5586.937685143334,117.60296797613165,3613.0096732217667,204.05455790772646,1769.8734540138407,117.60296797613165
72,226.88566764990406,10490.639680728891,10516.644289448415,26.00460871952395,8690.592601032096,-409.6754310354911,2235.7271194518075,26.00460871952395
73,99.58820045282114,5674.760524946643,5769.399145441656,94.63862049501341,4897.559130983408,-755.73814479034,1627.5781592485903,94.63862049501341
74,295.90837836484815,14265.316009324819,14452.8751548637,187.55914553888027,7615.572089198132,1446.411231275177,5390.8918343903915,187.55914553888027
75,98.13017382892247,9982.967897244933,10004.590598312107,21.622701067173747,8717.13013628019,-976.9937573081833,2264.454219340096,21.622701067173747
76,228.02795938985824,10637.111904545203,10662.975437267081,25.863532721878723,8800.016226339028,-314.0390183857909,2176.9982293138432,25.863532721878723
77,1.1977223754358617,-2653.2302542323287,-2467.844802740369,185.38545149196003,-4433.661941114478,-170.31955762186024,2136.136695995969,185.38545149196003
78,172.40562210681279,8642.849242264723,8665.632272647897,22.78303038317372,7159.543391190741,-289.9502056333655,1796.0390870905214,22.78303038317372
79,280.72224044507595,11855.412304587175,11971.170708285674,115.75840369849982,9570.804144820659,-160.0962621558425,2560.462825620857,115.75840369849982
80,199.08885057104547,11638.889425231459,11688.53649475097,49.64706951951067,10889.464315329442,-567.5655017570957,1366.6376811786195,49.64706951951067
81,186.14194077899162,11953.139794421584,11982.225646376388,29.08585195480429,12828.772013895848,-2094.501250862357,1247.9548833428998,29.08585195480429
82,190.2935835186896,11172.953988847003,11273.443597445925,100.48960859892168,11199.272576194844,-1564.6629964561118,1638.834017707191,100.48960859892168
83,108.45472466197685,4492.072519532218,4582.2387377695095,90.16621823729142,4544.616394136892,-1148.4337566288748,1186.0561002614922,90.16621823729142
84,96.92938024581206,5488.934199519406,5512.030774304334,23.096574784927288,5293.665867464749,-1460.1152436211066,1678.480150460693,23.096574784927288
85,92.77524870275363,5091.29911026855,5727.67446627224,636.3753560036904,5335.830267908183,-1267.4535422310569,1659.2977405951146,636.3753560036904
86,90.02462392442314,9232.457902415925,9254.104956783087,21.6470543671619,9450.82392601867,-1544.8431829322258,1348.12421369665,21.6470543671619
87,112.65120387183887,11475.09554414078,11496.731582699926,21.636038559144588,12499.611756349788,-1106.624472789374,103.74429913951357,21.636038559144588
88,106.430599312271,4262.370285932607,4907.489664346607,645.1193784140005,3925.819049944042,-83.3519499951309,1065.0225643976958,645.1193784140005
89,109.99217983813483,6761.673311001121,7124.975279680213,363.3019686790918,5365.070447638598,102.86957309134209,1657.0352589502731,363.3019686790918
90,200.12561531877947,11550.274756376051,11700.200976801148,149.9262204250975,8958.152206579223,190.83068142372787,2551.2180887981967,149.9262204250975
91,91.08285347679733,9258.058201575803,9279.584746210276,21.526544634473503,9175.911997341862,-1267.164614244844,1370.837363113261,21.526544634473503
92,255.59002273730042,12188.690773672233,12417.971883878732,229.28111020649908,11554.441483445496,-334.68128625441517,1198.2116866876545,229.28111020649908
93,104.58229696928422,-613.5370099108864,-556.0545912553185,57.482418655567784,-2014.2090580465947,-154.08259363501674,1612.2370604262924,57.482418655567784
94,115.63055632023764,11733.033860246918,11754.671561089348,21.63770084242885,13665.665583846587,-2011.425323539313,100.43130078207368,21.63770084242885
95,246.9479098152902,12278.148785415528,12428.488570679414,150.3397852638859,11264.97535476116,-1090.6371550652448,2254.150370983503,150.3397852638859
96,113.04018521832111,7032.9982281286,7141.691506609411,108.69327848081087,4317.856001761856,-785.5637162558453,3609.3992211034,108.69327848081087
97,108.91560739470813,11101.560348619467,11123.209621612295,21.649272992828774,10145.683553228713,-918.1821627054666,1895.7082310890487,21.649272992828774
98,215.83525730758882,7582.476180399037,7805.83539969386,223.35921929482393,5182.357001359162,236.3418550844296,2387.136543250269,223.35921929482393
99,133.29822537591647,8298.241792155744,8427.695966149215,129.45417399347008,6294.214994937751,436.46795892460483,1697.0130122868588,129.45417399347008
100,117.11201063648303,11881.200964663038,11902.85039562462,21.64943096158218,12705.331222867351,-2066.3695888799716,1263.8887616372403,21.64943096158218
101,181.68417637963196,11507.404824346795,11531.042675426403,23.637851079606826,11371.09716936249,-1135.4578872688926,1295.4033933328055,23.637851079606826
102,176.68120630926055,11162.391212027163,11250.465644017246,88.07443199008169,10294.750209668688,-733.0280705960048,1688.7435049445608,88.07443199008169
103,247.8435522055421,11326.945345613238,11355.512273034521,28.566927421283268,9256.824377156889,336.1699029361683,1762.5179929414667,28.566927421283268
104,88.85024462399173,4328.687854472138,4491.157160602017,162.4693061298793,2705.6877350507184,76.76205436264118,1708.7073711886555,162.4693061298793
105,117.62282275314406,11972.280371177714,11993.928825124349,21.648453946634522,12742.111172884657,-2011.015860217102,1262.8335124567927,21.648453946634522
106,152.8154462118818,6543.365597059205,6649.85377475347,106.48817769426445,5166.402377657505,-110.14584940806103,1593.597246504027,106.48817769426445
107,69.31935004575783,-3077.7058554200275,-3046.6392714817803,31.066583938247348,-4660.889956581318,-278.0032342496289,1892.2539193491668,31.066583938247348
108,185.6578326851377,10736.282824853986,10766.589814189738,30.306989335750973,8307.91812386078,125.29867963981553,2333.373010689141,30.306989335750973
109,193.4803307422484,6631.528273295891,6829.807384201748,198.2791109058568,4207.075163928258,1598.5133054292362,1024.2189148442526,198.2791109058568
110,140.59201936967997,8032.49537076412,8169.952162197385,137.45679143326575,5171.873373100274,340.0738930013225,2658.00489609579,137.45679143326575
111,135.55053732725983,9083.5009043139,9150.681313515155,67.18040920125543,9445.187598147879,-1924.51283457213,1630.006549939408,67.18040920125543
112,196.23286780737016,11199.078787124263,11225.502767166052,26.423980041788692,9927.578239238117,-1198.9202718476686,2496.844799775602,26.423980041788692
113,181.47847276066278,11276.704295116822,11423.31471671634,146.61042159951907,11801.90092111382,-486.58572728623443,107.99952288875382,146.61042159951907
114,142.45546511898849,5546.222314266905,5575.207267090391,28.98495282348531,5239.669356317043,-1333.598924553819,1669.136835327167,28.98495282348531
115,191.66688645879026,6401.72098073034,6569.038818471982,167.3178377416429,4193.038122992198,1304.3636993928126,1071.6369960869715,167.3178377416429
116,-5.109343091678734,-3243.939854390547,-3085.772125535343,158.16772885520407,-4517.128317093681,-459.0877777773051,1890.4439693356426,158.16772885520407
117,132.1981546056322,9165.29221773527,9192.410171458498,27.1179537232269,9091.438981870691,-1216.3017029187722,1317.2728925065792,27.1179537232269
118,108.55850245624401,6584.790246951395,6610.643450018422,25.853203067027344,4895.672626419009,-1744.1816127879438,3459.152436387357,25.853203067027344
119,71.56040302285366,7345.947923865697,7367.547409772577,21.599485906880794,4631.583932379883,-925.0468560188917,3661.0103334115875,21.599485906880794
120,126.07817317256092,12837.81724638193,12859.466692558284,21.64944617635478,8708.629085262395,-930.2622784277524,5081.099885723641,21.64944617635478
121,106.4329573700328,4561.284340535688,4716.6824839722285,155.3981434365403,3523.106364034877,-51.60368314500592,1245.1798030823566,155.3981434365403
122,90.70784724901684,9260.784300987276,9282.433556085149,21.649255097872917,9370.149645804215,-1441.60645040654,1353.890360687475,21.649255097872917
123,33.53759340046599,-324.0577315744533,246.8434788907376,570.901210465191,-2783.8912910917675,512.8111652198929,2517.9236047626127,570.901210465191
124,180.5383532784845,11527.924340913862,11668.863488292602,140.93914737873953,10185.36929417137,-110.33661693434006,1593.8308110555686,140.93914737873953
125,121.28553979607301,6122.050825437,6151.369730554381,29.318905117381025,4941.483141086121,-1358.0855493413703,2567.972138809631,29.318905117381025
126,107.83758675301692,10973.69269753402,10995.306472453576,21.613774919556963,10024.606887791528,-1510.6362010362968,2481.335785698343,21.613774919556963
127,203.61100179815497,13978.337184005617,14082.433677663314,104.09649365769627,11902.639238317039,-48.025743438347476,2227.820182784623,104.09649365769627
128,139.94869431678282,9544.361974132356,9574.47969832491,30.117724192555148,9267.673310749706,-1336.6964158716537,1643.5028034468578,30.117724192555148
129,205.2638612881112,12967.546173439418,13109.803081367685,142.25690792826754,10640.698529795394,380.07872789801604,2089.025823674277,142.25690792826754
130,189.53160556207155,13429.492231375498,13519.65695860056,90.16472722506265,8880.470940300733,-224.81408154041543,4864.000099840245,90.16472722506265
131,51.680399619276685,5418.039255991106,5439.688358448121,21.649102457014905,5342.684924274756,-1587.4659192458264,1684.4693534191906,21.649102457014905
132,239.7373781996757,10580.127734021264,10615.838573689574,35.71083966831143,10571.194878695982,-1344.481118675748,1389.1248136693393,35.71083966831143
133,103.58034394265624,10508.034358527675,10529.683823721052,21.649465193377253,10403.546337094345,-1382.150267347439,1508.2877539741462,21.649465193377253
134,78.20085723235061,-498.18860361620875,-384.73774712543684,113.4508564907719,-3101.5866270438232,372.83251254196193,2344.0163673764246,113.4508564907719
135,117.9667059082879,11986.668464220385,12008.316797757072,21.648333536687307,12857.131011130738,-2109.633575986184,1260.8193626125176,21.648333536687307
136,161.03293317032032,11079.289796661373,11167.943561174026,88.65376451265296,9949.171530986172,-160.1534464221801,1378.9254766100346,88.65376451265296
137,46.332655913976446,4543.734590955518,4575.59495547414,31.860364518622486,211.39269879526606,21.497095895189865,4342.705160783685,31.860364518622486
138,46.71132290241427,4561.630187243891,4688.912373905263,127.2821866613725,266.7100722717657,48.396302014531784,4373.805999618966,127.2821866613725
139,116.39300890468073,11829.299897802091,11850.948845070505,21.648947268412627,13801.508576810467,-2050.4859565996617,99.92622485969989,21.648947268412627
140,139.64358536516272,9533.84436777088,9555.702436233507,21.858068462627568,9547.753809055535,-1631.813832369701,1639.7624595476705,21.858068462627568
141,198.62867410311227,12849.16829540416,12971.755708037728,122.58741263356762,13253.39015947845,-383.7054340235518,102.07098258283115,122.58741263356762
142,172.544304688849,7086.590912843443,7184.635952568123,98.04503972467938,4516.911254778753,-917.4348676275038,3585.159565416874,98.04503972467938
143,259.42748639756536,13699.235048964383,13787.116207485326,87.8811585209432,8942.974301702647,2837.3180373888135,2006.8238683938641,87.8811585209432
144,175.5550663062706,11029.999151540847,11058.592922163562,28.59377062271402,10900.647517771702,-1508.3973717018525,1666.3427760937095,28.59377062271402
145,206.86828744989032,12810.786710438986,12889.564004120117,78.77729368112995,11280.026393333395,-9.080623215910236,1618.6182340026326,78.77729368112995
146,185.05164404196452,11485.276037394853,11601.536211731018,116.26017433616491,12005.048010227323,-510.06892999433467,106.55713149803027,116.26017433616491
147,249.16239285461185,11530.880335766196,11803.805060757293,272.9247249910966,11532.976308640307,-891.0138492921051,1161.8426014090892,272.9247249910966
148,116.51099042823566,11841.095929761037,11862.743729392141,21.647799631104206,13858.820974339444,-2095.7505986516785,99.67335370437526,21.647799631104206
149,280.41475792247843,12779.534293761564,12901.062818771325,121.52852500975969,8791.839230548288,-557.4694060329739,4666.692994256008,121.52852500975969
150,264.0831156925538,12952.842681797127,13104.125646220691,151.28296442356475,10071.651045389575,1715.437534291015,1317.0370665400985,151.28296442356475
151,116.40249394347464,11810.247853478046,11831.89650403841,21.64865056036516,13856.592225550887,-2124.4648535271367,99.76913201465997,21.64865056036516
152,177.68247049479265,7620.657371030992,7893.0179885262905,272.3606174952987,4346.144856651294,98.42739873212382,3448.4457331428725,272.3606174952987
153,103.19228640670131,10509.227013814494,10530.875617835927,21.64860402143401,10836.238386848534,-1705.12184212824,1399.7590731156317,21.64860402143401
154,123.02523669395266,12472.51512145738,12494.159979532235,21.644858074854703,12344.125002560044,-1612.2252384740011,1762.26021544619,21.644858074854703
155,339.36720129657414,13657.57972526795,13806.070119036307,148.490393768358,8159.843371268682,3553.0415953443294,2093.185152423294,148.490393768358
156,13.05992983976094,-1488.891481826783,-1458.2778346027433,30.613647224039834,-3643.700406722476,-17.576315559904515,2202.998887679638,30.613647224039834
157,117.68480545861516,11958.48010406624,11980.129349486322,21.64924542008222,12877.908679672546,-2157.703171627755,1259.9238414415317,21.64924542008222
158,92.57164417481923,9386.914918252565,9408.429364545953,21.514446293387532,7549.7279520438615,-622.3263942155969,2481.0278067176855,21.514446293387532
159,186.4817682294237,12327.555509208609,12455.265348297407,127.70983908879793,11971.520856434794,-1756.4401381235068,2240.184629986126,127.70983908879793
160,40.40026426521556,-3007.28836534715,-2920.1167008253638,87.17166452178633,-4623.296531746655,-211.41899618209743,1914.5988271033877,87.17166452178633
161,29.648685195961797,173.3367056404689,321.0223101181889,147.68560447772,-2614.810100670642,279.8905772979314,2655.9418334909005,147.68560447772
162,159.76101459055684,9713.119375212505,9809.389141867172,96.26976665466572,9301.06069000432,-1134.3206474007286,1642.6490992635786,96.26976665466572
163,127.29886416287586,1582.6968456054674,1662.498365623229,79.80152001776162,-1985.0487733676587,2025.0873835901548,1622.4597554007332,79.80152001776162
164,187.33501305019473,12010.951960946893,12175.847478303293,164.89551735639893,11790.730294658528,-849.0461733601868,1234.163357004952,164.89551735639893
165,198.8295532407172,11419.748486070048,11447.483795558548,27.735309488500608,10184.491721550718,-1194.5461552792856,2457.5382292871177,27.735309488500608
166,34.25337954197873,3755.3375767475045,3776.9868569934397,21.649280245935167,3622.713450874755,-1625.768998938201,1780.0424050568859,21.649280245935167
167,115.8546065997879,11775.44709619434,11797.089239506882,21.64214331254082,13707.65561095792,-2010.7474026181678,100.18103116713277,21.64214331254082
168,88.56485885949752,8986.407791199757,9008.01500795878,21.607216759022656,7844.3356266543815,-608.210675920333,1771.8900572247294,21.607216759022656
169,78.76510532684875,-458.64450418803074,-425.16245782315605,33.482046364874705,-3109.1934812680447,302.5844370736032,2381.4465863712844,33.482046364874705
170,32.000057109344546,-430.586957029222,-363.4188755688888,67.16808146033321,-2712.153404052457,-270.87746937794344,2619.611997861512,67.16808146033321
171,-8.260227185755356,-656.0983630883545,-634.4898201700346,21.608542918319984,-2778.7171544886883,-548.4415802255712,2692.6689145442247,21.608542918319984
172,117.50014593219062,5544.61378189353,5664.753401479457,120.13961958592687,4506.375743324396,-36.72894401717207,1195.106602172235,120.13961958592687
173,122.3397955637912,5856.517354190795,5933.676846832201,77.15949264140549,4352.6203039282445,348.59891053824543,1232.4576323657102,77.15949264140549
174,204.23568111700027,12143.690334267352,12655.732041147003,512.0417068796503,10854.293320177667,476.5007857307246,1324.937935238614,512.0417068796503
175,167.2917748760201,1133.4314460093271,2333.4859953852115,1200.0545493758843,-1708.669220607987,2129.4461362499787,1912.7090797432181,1200.0545493758843
176,121.04899075162334,6458.740008273231,7165.958118967203,707.218110693972,4979.857010521937,-784.4062039879058,2970.507312433171,707.218110693972
177,207.37127812727073,9854.395132420908,10060.49375207322,206.09861965231244,8712.384260399402,-339.97656145769065,1688.0860531315104,206.09861965231244
178,91.21269120394557,9251.255518628623,9272.897641384174,21.642122755551846,9485.722947806964,-1555.7985696748135,1342.9732632520274,21.642122755551846
179,156.58526364090292,10654.525268254476,10750.571907735672,96.04663948119583,10039.951558673063,-723.0428872241165,1433.663236286724,96.04663948119583
180,213.6567597610386,13785.760101618354,13899.656917631924,113.89681601357006,11245.912002910116,734.0353160307689,1919.7095986910413,113.89681601357006
181,175.47149810553935,7400.121519652206,7502.723482018326,102.60196236611934,4738.367516865078,-830.4898258619577,3594.845791015205,102.60196236611934
182,43.066074920792,-113.75755434252358,937.5130780230132,1051.2706323655368,-2000.139762111026,1182.5704696238638,1755.0823705101745,1051.2706323655368
183,193.78600089330192,11133.245311459934,11217.169865286825,83.92455382689141,10833.28564471365,-983.0057172158049,1366.88993778898,83.92455382689141
184,151.7021578717036,4601.373091014531,4809.022503793933,207.64941277940136,2969.7686828320843,118.6999966546049,1720.553824307242,207.64941277940136
185,188.02752541544038,11891.749741852525,11920.054922187364,28.305180334838624,13419.517743976126,-1600.88301451537,101.42019272660664,28.305180334838624
186,-13.183887986827788,-1148.3955673122484,-1126.7497462096417,21.645821102606813,-3188.42279767655,-345.73054872843227,2407.40360019534,21.645821102606813
187,253.52691844098226,12027.993742213932,12111.257001428845,83.26325921491248,12050.732444511397,-1174.8879127722607,1235.4124696897086,83.26325921491248
188,93.70571649900334,9580.545455890418,9602.180763256183,21.63530736576558,9682.33303219812,-1727.1493003648552,1646.9970314229208,21.63530736576558
189,76.88004179022712,-586.1113302928122,-292.4099993631683,293.70133092964386,-3223.3014397910874,639.3709378236529,2291.5205026042654,293.70133092964386
190,238.4366296583629,11644.852130992114,11751.79611914041,106.94398814829572,8965.14979068298,705.6654582810315,2080.980870176396,106.94398814829572
191,200.4604988612079,11774.81391324155,11827.591694486064,52.777781244512404,10700.650092406262,-262.61465283864186,1389.5562549184403,52.777781244512404
192,110.91779288079887,4655.964602653211,4725.068696543497,69.10409389028597,3986.891634137406,-513.0508119429686,1251.227874349058,69.10409389028597
193,122.29893852395288,12439.86482992379,12461.498606421173,21.633776497383835,12328.30747242326,-1611.852455252489,1745.0435892504024,21.633776497383835
194,117.58792617970926,11988.79261010738,12010.442090387423,21.64948028004177,12837.336875600487,-2088.0801195562717,1261.1853343432078,21.64948028004177
195,139.04053511416163,8852.55313706032,8879.92444720308,27.371310142760944,7425.172850740016,-296.937423804778,1751.6890202678417,27.371310142760944
196,55.16091988864562,-1091.894442181865,447.8222130956102,1539.7166552774752,-2630.036687292159,645.5324041843545,2432.3264962034145,1539.7166552774752
197,128.24605766109016,12954.603714409506,12976.252088489668,21.648374080161915,9642.53049702133,-1341.1748534005562,4674.896444868894,21.648374080161915
198,150.0410001542048,4435.543966134882,4686.769569162442,251.2256030275605,2675.373486434719,267.3395775853435,1744.056505142378,251.2256030275605
199,-29.8574992083453,-2795.7559948202793,-2774.10979775071,21.646197069568906,-4560.266297578743,-123.4962924071797,1909.6527922352125,21.646197069568906
200,261.3636716473163,12093.389987203378,12335.74936518449,242.3593779811131,12050.50995409017,179.56206112045933,105.67734997386312,242.3593779811131
201,-17.380608373064796,-1608.1731198338573,-1586.584406768779,21.588713065078224,-1921.0803812408417,-1261.6673790748616,1596.1633535469239,21.588713065078224
202,101.14748840783915,10284.748514630775,10306.397822640674,21.64930800989883,8660.698966792239,-651.9630013316635,2297.6618571800996,21.64930800989883
203,100.29656513462484,5785.593102644232,5947.447741738582,161.85463909435032,4549.089769454574,-241.07259691384152,1639.4305691978527,161.85463909435032
204,82.99191267672519,8508.953041966048,8530.47358990842,21.520547942373522,7149.315489544592,-438.85050001993136,1820.0086003837603,21.520547942373522
